Date,ppt (inches),tmin (degrees F),tmean (degrees F),tmax (degrees F),tdmean (degrees F),vpdmin (hPa),vpdmax (hPa)
9/9/17,0,56,68.6,81.1,56.9,0.55,21.27
9/10/17,0,62.4,71.8,81.3,58.3,2.29,19.43
9/11/17,0,58.4,70.4,82.5,58.5,1.39,21.24
9/12/17,0,52.9,67.1,81.3,54.9,0.35,22.51
9/13/17,0,54.1,68,82,58.9,0.44,21.85
9/14/17,0,60.2,72.4,84.6,59.5,0.33,24.92
9/15/17,0,61.8,75.1,88.3,66.3,0.03,24.02
9/16/17,0,62.8,74.3,85.8,67.3,0,18.41
9/17/17,0,61.1,74.5,87.9,66.9,0,22.67
9/18/17,0,62.3,76,89.6,69.1,0.07,24.62
9/19/17,0.18,71.5,79.7,87.8,72.8,0.2,16.79
9/20/17,0,74.4,82.3,90.1,74.6,0.22,20.23
9/21/17,0,75.2,83.2,91.3,74.2,0.37,22.1
9/22/17,0.17,66.2,78,89.7,72,0,18.93
9/23/17,0,67.2,78.5,89.7,70.4,0.09,22.77
9/24/17,0,66.4,78.1,89.7,70.2,0.08,23.44
9/25/17,0,66.2,77.7,89.1,68,0.13,24.44
9/26/17,0,65.3,76.8,88.4,68.2,0.1,22.05
9/27/17,0,65.9,76.6,87.3,68.8,0.58,20.35
9/28/17,0,69.7,80.3,90.8,70.5,1.35,25.82
9/29/17,0,68,79.2,90.5,68,2.56,24.53
9/30/17,0,65.5,76.6,87.7,58.5,5.39,26.45
10/1/17,0,58.8,71.8,84.8,56,1.85,26.27
10/2/17,0,60.6,74.4,88.1,65.7,0.98,24.72
10/3/17,0.01,71.4,78.5,85.7,70.2,1.41,18.84
10/4/17,0.2,69.7,76.7,83.6,73.2,0.73,10.31
10/5/17,0,62.2,74.4,86.5,64.4,0.58,23.53
10/6/17,0,59.2,72.5,85.8,62.7,0.44,23.46
10/7/17,0,60.2,73,85.9,62.3,0.49,23.82
10/8/17,0,65.2,77.1,89,68.2,0.63,21.86
10/9/17,0,68.5,78.5,88.4,68.4,0.46,23.5
10/10/17,0,72.6,82.1,91.6,70.5,0.77,27.55
10/11/17,0,55.1,67.4,79.6,54.7,1.85,18.39
10/12/17,0,55.8,68.2,80.7,52.1,1.26,23.97
10/13/17,0,58.1,71.9,85.7,61.8,0.97,22.93
10/14/17,0,64.1,77.1,90.1,67.2,0.46,26.24
10/15/17,0,64.6,77.2,89.7,69.5,0.11,23.22
10/16/17,0,50.8,67.4,83.9,55.3,0.21,15.16
10/17/17,0,42,58.4,74.8,41.7,0.78,21
10/18/17,0,40.1,58.3,76.5,42.8,0.22,22.51
10/19/17,0,40.9,60.8,80.8,50.3,0.3,23.4
10/20/17,0.01,50.6,65.7,80.8,57.4,0.02,20.26
10/21/17,0.02,64.4,71.5,78.7,64.3,1.33,13.33
10/22/17,0.84,60.9,74.1,87.3,69.7,0.23,19.35
10/23/17,0.34,43.4,58.5,73.7,52.7,0.1,13.75
10/24/17,0,43.5,60.7,77.8,47.1,0.21,23.44
10/25/17,0,36.1,54.5,72.8,33.3,0.14,22.43
10/26/17,0,37.2,56.2,75.2,37.4,0.43,24.45
10/27/17,0,45.8,62.8,79.7,49.3,0.66,24.63
10/28/17,0.01,34.4,49.4,64.4,37.1,0.81,11.73
10/29/17,0,25.7,42.4,59,26,0.26,13.05
10/30/17,0,26.9,48.1,69.4,30.4,0.35,20.01
10/31/17,0.02,37.8,57.2,76.5,44.6,0.81,22.66
11/1/17,2.27,51,58.8,66.6,51.9,0.05,8.84
11/2/17,0.15,61.2,68.7,76.3,66.4,0.18,9.31
11/3/17,0,71.6,78.7,85.7,70.4,0.54,18.25
11/4/17,0,70.4,78.1,85.9,69.7,0.44,18.99
11/5/17,0,71.4,78.3,85.2,68.9,1.84,19
11/6/17,0,71.9,78.7,85.5,69.2,1.68,18.57
11/7/17,0,67.7,76.8,85.8,67.1,0.63,20.39
11/8/17,0.02,52.4,66.9,81.4,55.4,1.1,17.04
11/9/17,0.31,47.8,52.4,57.1,48.5,0.15,3.23
11/10/17,0,37.8,50.5,63.2,43.5,0.16,9.53
11/11/17,0,37.5,52.9,68.2,42.4,0.18,15.02
11/12/17,0,49.3,58.4,67.4,49,1.51,11.57
11/13/17,0,55.3,65.9,76.5,56.8,0.28,14.37
11/14/17,0,52.9,63.1,73.3,56.6,0.12,11.67
11/15/17,0,53.9,64.4,74.8,56.1,0.54,13.29
11/16/17,0,57.6,67.1,76.5,60.4,0.41,13.79
11/17/17,0,62,69.4,76.9,62.5,0.34,12.57
11/18/17,0,63.2,72.6,82.1,65.3,0.13,16.73
11/19/17,0,38.8,60.2,81.5,47.1,1.18,21.74
11/20/17,0,30.7,47.2,63.8,32.3,0.03,15.69
11/21/17,0,31.3,47.1,62.9,35.6,0.16,13.67
11/22/17,0,41.1,52.3,63.4,50,0.25,5.75
11/23/17,0,28.7,45.3,62,35.7,0.3,11.18
11/24/17,0,28.6,46.2,63.8,33,0.11,14.54
11/25/17,0,36.3,53,69.8,40,0.36,16.98
11/26/17,0,40.1,58.8,77.5,50,0.28,18.77
11/27/17,0,33.8,53.2,72.7,37.7,0.13,20.16
11/28/17,0,35.1,53.2,71.4,37.7,0.22,19.41
11/29/17,0,43.5,59.6,75.7,51,0.07,18.12
11/30/17,0,38.9,55,71.2,48.8,0.07,12.9
12/1/17,0,39.7,55.3,70.9,44.7,0.1,15.06
12/2/17,0,39.8,55.7,71.6,47.4,0.02,14.62
12/3/17,0,43.9,59.1,74.3,51.3,0.08,14.59
12/4/17,0.13,48.7,61.3,73.9,55.2,0.07,15.84
12/5/17,0.26,59.4,69.9,80.4,65.5,0.24,13.93
12/6/17,0.15,41.9,52.2,62.6,39.7,0.48,9.41
12/7/17,0.16,41,42.5,44,37.6,0.59,2.44
12/8/17,0.01,32.7,40.7,48.7,25.7,1.7,5.99
12/9/17,0,21.5,32.3,43,18.9,0.32,6.46
12/10/17,0,22.1,40.8,59.6,27.4,0.24,12.4
12/11/17,0,26.2,45.1,63.9,30.1,0.16,14.91
12/12/17,0,31.4,51.9,72.5,32.3,0.62,21.55
12/13/17,0,25.8,42.8,59.9,25.8,0.34,13.33
12/14/17,0,26.5,43.2,60,31.9,0.23,11.88
12/15/17,0,39,49.6,60.2,34.8,0.88,10.16
12/16/17,0,28.4,42.2,55.9,30.2,0.14,9.67
12/17/17,1.22,30.1,41.2,52.3,39.5,0.03,5.97
12/18/17,0,41.1,48,54.9,47.8,0,2.32
12/19/17,0.24,49.8,57.2,64.6,55.6,0.04,6.57
12/20/17,0.73,59.9,67.3,74.7,64.3,0.06,6.57
12/21/17,0,42.5,57.6,72.6,52.7,0.01,12.33
12/22/17,0,42.5,58.5,74.6,58.5,0.17,12.56
12/23/17,0.04,38.8,58.6,78.4,52.9,0.25,12.09
12/24/17,0,31.8,41.9,52,35.4,0,5.84
12/25/17,0,29.1,41.5,54,34.2,0.1,5.86
12/26/17,0.05,29.9,40.4,50.9,25.4,0.73,9.24
12/27/17,0.26,36,39.7,43.3,36.2,0.13,2
12/28/17,0,33.9,38.1,42.4,27.1,1.04,4.03
12/29/17,0,33.7,36.8,39.9,25.3,1.97,3.46
12/30/17,0,32.5,40.1,47.8,34.4,0.46,5.22
12/31/17,0.02,41.1,45.4,49.6,43.1,0.2,1.4
1/1/18,0,23.5,34.4,45.4,26.8,0.41,3.89
1/2/18,0,20.3,27.7,35.1,7.5,1.67,4.88
1/3/18,0,19.2,25.3,31.4,6.9,1.48,4.01
1/4/18,0,17.6,31.4,45.1,14.7,0.38,7.55
1/5/18,0,19.2,34.9,50.5,21.4,0.28,9.46
1/6/18,0,25.2,41.5,57.9,27.4,0.3,11.63
1/7/18,0,27.9,44.2,60.4,29.8,0.38,12.95
1/8/18,0.48,42.8,52.2,61.6,52.1,0.06,4.26
1/9/18,0,37.5,48,58.6,43.9,0.03,6.69
1/10/18,0,44.5,47.9,51.3,46.5,0.07,2.11
1/11/18,0.01,48.6,53.8,59,53.5,0.08,2.36
1/12/18,1.03,25.6,45.1,64.6,41.1,0.12,3.38
1/13/18,0,24.7,35.1,45.5,18.7,1.17,6.71
1/14/18,0,24.6,36.5,48.5,19.5,0.73,8.4
1/15/18,0,25.5,38.7,52,24.3,0.49,9.31
1/16/18,0.14,21.5,42,62.5,36.7,0.1,9.59
1/17/18,0,11.4,19.3,27.1,11.7,0.34,2.03
1/18/18,0,11.2,23.4,35.5,10.5,0.28,4.91
1/19/18,0,12.2,28.6,45.1,15.9,0.29,7.72
1/20/18,0,38.9,48.6,58.2,36.6,1.08,9.32
1/21/18,0,48.8,58.4,68.1,58.4,0.06,5.66
1/22/18,0.06,52,62.7,73.3,59.9,0.73,9.13
1/23/18,0,28.4,45.5,62.7,26.8,0.44,15.16
1/24/18,0,26.1,43.6,61.2,24.9,0.26,14.72
1/25/18,0,25.8,44.3,62.9,26,0.25,15.39
1/26/18,0,25.9,44.2,62.4,28.5,0.28,14.87
1/27/18,0.21,33.6,50.4,67.3,50.4,0.36,9.26
1/28/18,0.3,54.4,59.9,65.4,58.3,0.19,2.92
1/29/18,0,31.8,49.9,68,38.9,0.36,15.63
1/30/18,0,27.4,43.8,60.2,28.2,0.28,12.47
1/31/18,0,27.8,43.4,58.9,28.5,0.28,12.15
2/1/18,0,33.8,52.1,70.4,45.5,0.07,15.99
2/2/18,0,43.4,58.7,74,45.2,0.1,14.39
2/3/18,0,37.3,45.8,54.3,22.7,2.76,10.8
2/4/18,0.13,38.7,44.5,50.3,40,0.04,4.98
2/5/18,0.01,36.4,47.9,59.4,44.7,0.04,4.29
2/6/18,0.08,34.7,46.8,58.9,45,0.17,7.22
2/7/18,0.24,40.4,50.7,61.1,49.8,0.02,1.43
2/8/18,0.01,31.2,36.6,41.9,34.7,0.18,1.27
2/9/18,0,30.3,46.6,62.9,34.9,0.41,13.93
2/10/18,0.51,48.1,58,67.8,54.5,0.05,7.39
2/11/18,0.14,34.3,50.8,67.4,48.9,0.02,2.53
2/12/18,0,31.6,34.3,37.1,28.5,0.37,2.01
2/13/18,0,33.7,38.6,43.5,32.4,0.28,3.34
2/14/18,0.42,37,43.6,50.1,42.7,0.03,1.17
2/15/18,0.22,48.8,62,75.3,61.8,0,8.23
2/16/18,0,64.3,71.5,78.7,63.5,0.87,14.34
2/17/18,0,51.5,62.1,72.7,55.2,0.11,8.38
2/18/18,0.12,50.3,54.1,57.9,50.4,0.11,2.71
2/19/18,0.1,51,62,73,59.6,0.03,9.05
2/20/18,0,64.2,71.6,79.1,63.3,1,16.61
2/21/18,0.33,66.1,71.8,77.4,66,1.38,10.96
2/22/18,2.7,48.8,57.9,66.9,52.2,0.09,2.43
2/23/18,0.09,50.2,58.1,66,53.9,0.04,2.62
2/24/18,0.02,52.7,66.7,80.7,62.2,0.06,19.88
2/25/18,0.14,55.9,65.4,74.9,60.6,0.62,8.28
2/26/18,1.21,48.1,52.9,57.6,49.4,0.13,4.56
2/27/18,0,49.9,59.5,69.2,50.1,0.07,12.71
2/28/18,0.14,54.4,64.4,74.3,63.4,0.13,8.01
3/1/18,0.11,57.9,70,82,64.9,0.56,17.54
3/2/18,0,50.4,62.2,74,52.5,0.88,15.82
3/3/18,0,42.5,58.2,74,44,0.51,20.26
3/4/18,0,41.7,58.4,75.1,44,0.6,21
3/5/18,0,57.7,67.3,76.9,58.3,1.01,12.76
3/6/18,0.16,38.4,58.7,79.1,49.2,0.61,15.3
3/7/18,0,36.9,54.8,72.8,24.6,0.62,24.18
3/8/18,0,34.3,47.4,60.4,29.8,0.45,12.5
3/9/18,0,34.6,51.7,68.8,32.2,0.41,19.42
3/10/18,0,39.2,55.2,71.2,48.9,0.62,16.04
3/11/18,0.02,60.1,70.7,81.2,63.4,0.91,17.94
3/12/18,0.05,40.3,55.6,71,44.5,0.66,14.39
3/13/18,0,36.1,49.9,63.7,37.3,0.19,12.92
3/14/18,0,35.3,51.2,67.2,35.2,0.31,16.61
3/15/18,0,35.4,51.5,67.5,32.7,0.39,18.33
3/16/18,0,37.4,55.5,73.5,52,0.37,16.92
3/17/18,0,64.9,74.4,83.9,62.2,1,23.21
3/18/18,0.58,60.9,72,83.1,63.3,0.04,19.87
3/19/18,0.15,60.9,71.5,82,65,0.04,15.4
3/20/18,0,44.6,62,79.5,41.3,1.22,27.31
3/21/18,0,37.1,51.6,66.1,38.7,0.16,13.93
3/22/18,0,38.2,55.6,73,37.7,0.28,21.56
3/23/18,0,41.2,58.7,76.2,45.7,0.31,21.78
3/24/18,0,52.6,66.3,80,57.8,0.99,20.32
3/25/18,0,65.4,71.5,77.7,65.5,0.3,9.41
3/26/18,0,65.3,74.1,82.9,64.4,0.8,19.04
3/27/18,0,65.1,74,83,64.1,0.77,19.33
3/28/18,0.14,60.4,70.9,81.3,64.3,0.44,16.77
3/29/18,3.94,58.3,62.8,67.4,60.1,0.09,3.23
3/30/18,0,46.8,61.2,75.6,54.5,0.09,14.81
3/31/18,0,44,59.5,75,45.9,0.28,20.27
4/1/18,0,45.8,62.6,79.4,54,0,20.81
4/2/18,0,57.6,69.3,80.9,61,0.32,18.61
4/3/18,0,66.1,74.3,82.6,64.8,1.12,18.58
4/4/18,0.67,45.5,64.1,82.8,55.5,0.4,16.7
4/5/18,0,42.8,55.5,68.2,36.8,0.69,17.22
4/6/18,0,46.7,58.3,69.9,53.2,0.87,11.82
4/7/18,0.94,57.5,69.7,81.9,64.7,0.17,13.75
4/8/18,0.03,36,47.4,58.8,40.6,0.15,2.31
4/9/18,0,37.3,46.6,55.8,45,0.38,5.19
4/10/18,0,46.7,56.5,66.3,49.6,0.45,9.13
4/11/18,0,39.3,56.2,73.1,43.4,0.17,18.97
4/12/18,0,42.4,60,77.6,49.2,0.38,21.86
4/13/18,0,57.9,70.1,82.4,61,0.9,20.37
4/14/18,1.16,57.7,69.3,80.9,65.8,0.55,13.05
4/15/18,0,37.8,49.7,61.6,36.7,0.63,11.71
4/16/18,0,31.8,47.2,62.5,32.6,0.1,13.81
4/17/18,0,37.5,57,76.4,43.5,0.24,21.59
4/18/18,0,53.7,68,82.3,56.8,0.78,23.26
4/19/18,0,48.6,63,77.4,52.8,2.43,14.07
4/20/18,0,45.9,58.8,71.7,40.1,1.63,18.14
4/21/18,0,46,56.6,67.3,44.3,1.53,12.97
4/22/18,1,55.9,64.2,72.5,58.9,0.41,11.8
4/23/18,0,45.4,57.5,69.6,49.9,0.12,12.28
4/24/18,0,47.6,58.9,70.2,52,0.24,10.52
4/25/18,0,51.5,66.6,81.7,54,0.4,23.19
4/26/18,0,45.9,64.1,82.3,53.7,0.29,20.77
4/27/18,0,46.4,58.5,70.6,48.8,0.11,13.39
4/28/18,0,47.8,62.2,76.6,50.7,0.27,18.91
4/29/18,0,49.9,65.8,81.7,52.5,0.31,24.38
4/30/18,0,52.4,67.8,83.1,55.7,0.19,24.65
5/1/18,0,56.9,69.2,81.6,57.4,0.65,22.91
5/2/18,0,64.4,72.5,80.5,65.5,0.93,14.09
5/3/18,0,70.3,77.9,85.6,68.8,1.63,16.71
5/4/18,0,70.3,78,85.7,68.3,1.59,18.74
5/5/18,0.34,61.7,69.5,77.3,65,0.36,7.11
5/6/18,0,55.7,68.1,80.5,59.1,0.18,19.59
5/7/18,0,56.2,70.9,85.6,56.8,0.33,28.33
5/8/18,0,59.2,74,88.8,59.9,0.67,31.55
5/9/18,0,59.7,74.3,89,59.5,0.95,29.94
5/10/18,0,59.1,73.8,88.6,58.2,0.55,31.19
5/11/18,0,62,74.8,87.6,60.1,0.64,29.85
5/12/18,0,67.2,77.8,88.4,66,0.68,26.5
5/13/18,0,68.3,78.6,89,68.2,0.34,24.52
5/14/18,0,67.8,78.2,88.5,68.9,0.25,22.35
5/15/18,0,64.2,75.7,87.1,67.5,0.18,20.67
5/16/18,0,65.7,78.4,91.2,65.6,0.76,30.96
5/17/18,0,65.1,78.8,92.6,64,0.96,34.96
5/18/18,0,67.7,80,92.3,64.7,1.22,33.88
5/19/18,0,69.5,81,92.5,68.2,0.79,30.53
5/20/18,0,68.4,79.6,90.9,68.3,0.54,26.62
5/21/18,0.74,67.7,79,90.4,68.2,0.43,26.42
5/22/18,0.04,67.7,76.4,85.1,69.2,0.25,16.82
5/23/18,0.06,67.5,78,88.6,69,0.39,23.24
5/24/18,0.02,66.9,78.8,90.8,67.7,0.53,27.01
5/25/18,0,68.5,78.9,89.3,68.8,0.45,23.84
5/26/18,0.27,71.1,81,90.9,69.7,0.54,25.78
5/27/18,0.03,67.3,79.8,92.3,69.4,0.58,27.3
5/28/18,0.12,69.2,78.4,87.7,70.9,0.5,17.08
5/29/18,0,69.2,80.8,92.4,69.4,0.55,29.41
5/30/18,0,71.8,83.3,94.8,69.9,1.26,34.49
5/31/18,0,71.4,82.9,94.3,70.7,0.56,30.67
6/1/18,0,73.5,83.6,93.7,71.9,0.56,28.41
6/2/18,0,73.7,84.4,95.1,72.2,0.59,31.68
6/3/18,0,75,85.3,95.7,73,1.48,30.81
6/4/18,0,71.8,82.5,93.2,73,1.26,22.91
6/5/18,0.92,69.7,79.9,90.2,68.9,0.56,24.2
6/6/18,0.02,70.2,80,89.9,70.8,0.53,22.78
6/7/18,0,70.5,81.9,93.3,70.4,0.79,28.99
6/8/18,0,70.3,82.6,94.9,69.7,0.73,33.89
6/9/18,0,69.3,81.8,94.2,67.4,1.02,34.93
6/10/18,0,69.3,81.9,94.4,67.3,0.81,36.36
6/11/18,0.57,70.8,80.3,89.8,71.6,0.41,18.72
6/12/18,0,75.2,84.7,94.2,72,1,29.49
6/13/18,0,73.7,84.2,94.8,70.6,1.03,31.83
6/14/18,0,71.8,84,96.2,70,1.1,36.79
6/15/18,0,71,83.1,95.2,69.8,1.04,33.04
6/16/18,0.01,72.5,83.7,94.8,70.8,0.94,32.21
6/17/18,0.02,73.6,83.6,93.5,71,1.43,28.31
6/18/18,0.05,71.5,81.2,90.8,72.9,1.05,21.25
6/19/18,0.1,70.9,78.2,85.6,70.4,1.32,14.33
6/20/18,0.11,72.7,79,85.4,71.5,0.84,16.47
6/21/18,0.74,72.6,77.3,82,74.2,0.42,6.69
6/22/18,0,73.9,83,92,74.7,0.61,21.91
6/23/18,0,76.6,85.9,95.2,74.3,1.84,28.58
6/24/18,0,77,86.6,96.2,72.8,2.44,32.23
6/25/18,0,77.1,86.2,95.2,73,3.16,30.62
6/26/18,0.03,72.8,83.2,93.6,73.4,0.27,26.95
6/27/18,0,73.9,85.1,96.3,71.5,0.58,34.45
6/28/18,0,74.9,87,99,71.3,0.99,38.74
6/29/18,0,74.1,85.2,96.4,72.3,0.58,34.58
6/30/18,0,74.4,85.8,97.2,71.7,0.8,36.82
7/1/18,0,72,84.7,97.4,71.5,0.43,38.86
7/2/18,0,71.2,85.3,99.4,70.2,0.37,46.22
7/3/18,0,74.4,86.6,98.8,70.1,1.75,43.16
7/4/18,0.98,72,85.1,98.2,71.7,0.16,40.21
7/5/18,0.13,72.5,78.4,84.3,72.3,0.47,12.97
7/6/18,0.01,73,83.8,94.5,72.4,0.42,29.17
7/7/18,0.14,72.4,83.3,94.3,72.1,0.36,33.47
7/8/18,0.18,71.4,82.4,93.4,72.4,0.17,30.19
7/9/18,0.49,71.9,79.7,87.5,73.1,0.11,22.49
7/10/18,0.19,68.9,77,85.1,72.6,0.01,19.59
7/11/18,0.07,71.2,81,90.7,73.4,0.09,23.46
7/12/18,0.03,75.2,82.7,90.3,74.5,0.46,20.37
7/13/18,0.1,71.3,81.1,90.9,73.1,0.27,22.46
7/14/18,0,73.1,83,92.9,73.2,0.45,28.63
7/15/18,0,74,84.5,95.1,72.9,0.46,32.18
7/16/18,0,75.2,85,94.9,72.1,0.91,35.09
7/17/18,0,74.8,85,95.3,71.6,1.24,40.34
7/18/18,0,75.4,85.7,95.9,70.5,1.76,45.16
7/19/18,0,76,86.4,96.9,73.2,1.53,39.35
7/20/18,0,75.4,87.2,99,71.8,1.19,46.46
7/21/18,0,75.6,87.8,99.9,70.8,2.1,47.42
7/22/18,0,74.9,87.9,101,69.6,2.19,49.44
7/23/18,0,76.5,89.6,102.8,70.4,3.91,51.32
7/24/18,0,77.3,90.4,103.4,68.3,5.96,51.11
7/25/18,0,67.4,82,96.6,63.3,2.64,44.81
7/26/18,0,69.5,84.3,99,63.6,2.5,46.76
7/27/18,0,70.2,84.9,99.7,65.8,1.91,47.55
7/28/18,0,72.8,86.1,99.5,67.6,2.23,48.31
7/29/18,0.07,71.9,83.4,94.8,70.5,1.14,38.96
7/30/18,0.04,70.8,84.5,98.1,71.1,0.07,41.39
7/31/18,0.59,70.1,83.6,97,70.1,0.84,41.11
8/1/18,0.25,68,79.2,90.3,67.2,1.13,25.61
8/2/18,0,66.7,80.2,93.7,61,1.9,38.89
8/3/18,0,63.5,78.6,93.7,59.2,1.71,42.93
8/4/18,0,69.1,81.9,94.7,62.4,1.79,40.97
8/5/18,0,71.7,82.2,92.6,70.5,0.88,37.32
8/6/18,0,70.6,82.6,94.6,69.5,0.65,37.3
8/7/18,0.01,70,82.1,94.1,71.5,0.18,34.09
8/8/18,0,71.7,83.8,96,71.4,0.22,36.96
8/9/18,0,71.6,84.2,96.8,70.5,0.32,41.62
8/10/18,0,74.2,83.6,93,71.8,1.24,31.83
8/11/18,0.02,73.3,81.1,88.9,72.7,0.74,25.34
8/12/18,0.03,74.1,82.2,90.3,72.3,0.6,26.27
8/13/18,0.12,69.5,79.8,90.2,71.3,0.22,23.42
8/14/18,0,69.3,81.1,92.9,71.1,0.09,30.93
8/15/18,0,72.2,83.6,94.9,71.6,0.6,35.81
8/16/18,0,74.5,84.9,95.4,73.2,0.45,33.51
8/17/18,0,75,86.1,97.3,73.2,0.36,37.88
8/18/18,0,75.7,86.6,97.5,71.9,1.39,39.04
8/19/18,0.01,76.9,87.7,98.5,72.8,1.69,42.56
8/20/18,0,77.5,87.2,96.9,72.5,2.07,40.22
8/21/18,0.03,75.5,86.7,97.9,71.7,2.99,39.76
8/22/18,0,68.3,83,97.7,65.3,2.08,46.95
8/23/18,0,69,82.5,95.9,65.1,2.32,43.24
8/24/18,0,69.2,82.7,96.1,67.6,0.93,40.33
8/25/18,0,70.9,83.8,96.7,70.5,0.95,38.24
8/26/18,0,71.4,83.9,96.5,70,0.54,40.92
8/27/18,0,72.8,84.9,97.1,71.1,0.55,38.67
8/28/18,0,73.5,85,96.5,73.2,0.24,34.85
8/29/18,0.02,74.6,84.7,94.7,73.6,0.46,32.47
8/30/18,0.36,70.7,81,91.3,72.8,0.25,24.14
8/31/18,0,69.5,82.2,94.8,69.4,0.22,35.82
9/1/18,0,71.7,84,96.4,69.4,0.71,35.58
9/2/18,0,74.1,82.7,91.4,71.1,1.02,28.76
9/3/18,0.99,74,79.3,84.7,73.1,0.54,15.91
9/4/18,0.44,73.9,77.5,81.1,73.1,0.55,7.96
9/5/18,0.35,71.9,79.9,88,73.2,0.25,20.25
9/6/18,0,71.3,82.8,94.3,71.2,0.28,33.57
9/7/18,0.02,71.9,82.9,93.8,71.5,0.49,33.48
9/8/18,0.07,73.8,83.3,92.9,72.5,0.7,29.43
9/9/18,2.29,72.5,80.9,89.4,73,0.35,17.43
9/10/18,0,70.9,76.4,82,70.6,0.35,11.59
9/11/18,0.49,68.7,73.6,78.6,69.8,0.42,6.46
9/12/18,0.15,69.7,73.2,76.7,71,0.48,4.96
9/13/18,0.57,71.6,77.2,82.8,72,0.4,10.06
9/14/18,0.21,72.6,80,87.5,72.5,0.4,17.29
9/15/18,0.13,71.3,79.8,88.4,72.7,0.25,19.91
9/16/18,0.29,71.6,82,92.4,73.7,0.27,25.5
9/17/18,0.26,72.3,82.9,93.5,72.7,0.32,28.65
9/18/18,0.03,72.3,83,93.7,73.8,0.17,26.19
9/19/18,0,73,84,95,74,0.2,31.45
9/20/18,0.03,71,82.5,94,72.5,0.37,26.52
9/21/18,0.1,71.6,80.6,89.6,73.4,0.45,24.63
9/22/18,1.41,73.7,81,88.3,74.3,0.42,16.26
9/23/18,1.02,73.7,77.8,81.8,73.3,0.82,6.28
9/24/18,0.04,72.3,77.6,82.8,71.7,0.65,10.85
9/25/18,0,71.5,77.7,83.8,70.3,0.56,18.22
9/26/18,0.13,71.7,78.7,85.6,73.2,0.21,14.79
9/27/18,0.72,64.8,74.6,84.4,70,0.2,10.28
9/28/18,0,64.1,67.5,70.9,63.1,0.93,5.46
9/29/18,0.11,66.4,73,79.6,67.6,0.57,10.54
9/30/18,0.02,68.8,72.1,75.5,69.5,0.56,4.1
10/1/18,0.26,69.6,74.7,79.8,70.5,0.26,8.8
10/2/18,0.01,68,76.6,85.2,70.6,0.13,13.56
10/3/18,0,68.7,78.5,88.3,71.4,0.19,21.39
10/4/18,0,71,79.8,88.6,72.8,0.14,21.03
10/5/18,0,70.4,79.8,89.1,72.8,0.03,20.47
10/6/18,0,70.4,79.6,88.8,72.1,0.1,20.97
10/7/18,1.18,69.6,79.1,88.7,72.5,0.09,23.29
10/8/18,0.22,71.2,79.3,87.3,72.4,0.3,17.29
10/9/18,0.32,71.1,78.7,86.3,71.7,0.34,17.33
10/10/18,1.13,66.2,74.3,82.4,68.9,0.37,9.48
10/11/18,0,54.9,67.1,79.4,60.8,0.27,13.77
10/12/18,0,53.7,65.1,76.5,53.7,0.55,17.92
10/13/18,0,56.3,66.9,77.5,59.2,0.9,16.12
10/14/18,0.54,65.2,74.8,84.5,69.1,0.31,18.17
10/15/18,0.04,66.5,76.9,87.4,71.1,0.11,16.51
10/16/18,3.17,50.8,56.2,61.6,51.7,0.29,1.93
10/17/18,1.8,49.7,51.8,54,49.9,0.37,1.17
10/18/18,0.13,51.4,54.9,58.5,50,0.49,4.47
10/19/18,0.02,57.4,62.3,67.2,52.5,2.35,8.24
10/20/18,0.55,57.3,66.7,76.1,60.3,0.31,9.73
10/21/18,0.03,50.9,58,65,55.5,0.32,2.9
10/22/18,0,46.3,57.4,68.5,44,1.08,14.38
10/23/18,0.03,47.7,55.3,62.9,49,0.76,8.1
10/24/18,0,52.7,60.1,67.6,50,1.17,11.51
10/25/18,2.24,54.5,58.2,61.8,54.7,0.3,3.36
10/26/18,0.01,48.4,55.1,61.9,54.2,0.18,3.06
10/27/18,0,46.4,58.1,69.9,50.6,0.13,11.57
10/28/18,0,46.3,63.8,81.3,58.5,0.14,18.71
10/29/18,0,54.9,69.2,83.5,59,0.18,21.91
10/30/18,0,54.8,68.6,82.4,62.7,0.06,17.66
10/31/18,0,63.5,72.5,81.5,65,0.36,16.71
11/1/18,1.66,56.9,68,79.2,65.3,0.1,8.45
11/2/18,0.01,41.7,51.5,61.3,46.2,0.14,7.7
11/3/18,0,41.8,55.8,69.9,47.1,0.15,13.87
11/4/18,0.94,48,61.2,74.4,55.2,0.08,15.22
11/5/18,0.03,50.7,60,69.4,52.5,0.16,12.19
11/6/18,0.07,57.2,69.6,81.9,67.6,0.01,10.58
11/7/18,0,65.2,73,80.9,69,0.03,10.03
11/8/18,0.08,56.4,69.3,82.3,63.2,0.04,16.74
11/9/18,0.87,52,55.8,59.6,54,0.33,2.41
11/10/18,0.02,39,47.5,56,41.3,0.77,5.95
11/11/18,0.27,38.5,43.8,49.1,35.4,1.19,5.61
11/12/18,1.59,43.8,48.1,52.5,43.4,0.22,3.84
11/13/18,0.17,34.9,42.6,50.3,39.6,0.26,1.54
11/14/18,0,30.3,33.5,36.6,28.3,0.63,2.18
11/15/18,0,27.2,37.5,47.9,25.7,0.19,7.36
11/16/18,0,27,42.1,57.2,32.8,0.16,10.49
11/17/18,0,34.7,51.4,68.1,39.6,0.16,15.78
11/18/18,0,39.1,54.3,69.6,48.7,0.16,13.33
11/19/18,0.45,42.6,52,61.4,46.1,0.42,4.76
